"Type","Key","DisplayName","SemanticCategory","Rank","IconResRef","SourcePath"
"StatusEffect","ToxinStatusEffect","Toxin","Harmful",,"ief_toxin","SWLOR.Game.Server\Feature\StatusEffectDefinition\ToxinStatusEffect.cs"
"StatusEffect","TranquilizedStatusEffect","Tranquilized","Harmful",,"ief_tranq","SWLOR.Game.Server\Feature\StatusEffectDefinition\TranquilizedStatusEffect.cs"
"StatusEffect","TriageProtocol1StatusEffect","Triage Protocol I","Beneficial","1","ief_triageprot1","SWLOR.Game.Server\Feature\StatusEffectDefinition\TriageProtocol1StatusEffect.cs"
"StatusEffect","TriageProtocol2StatusEffect","Triage Protocol II","Beneficial","2","ief_triageprot2","SWLOR.Game.Server\Feature\StatusEffectDefinition\TriageProtocol2StatusEffect.cs"
"StatusEffect","TwinGuardStanceStatusEffect","Twin Guard Stance","Beneficial",,"ief_twingrdstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\TwinGuardStanceStatusEffect.cs"
"StatusEffect","TwinInterceptStatusEffect","Twin Intercept","Beneficial",,"ief_twinintc","SWLOR.Game.Server\Feature\StatusEffectDefinition\TwinInterceptStatusEffect.cs"
"StatusEffect","UnbreakableBeast1StatusEffect","Unbreakable Beast","Beneficial","1","ief_unbrkbst1","SWLOR.Game.Server\Feature\StatusEffectDefinition\UnbreakableBeast1StatusEffect.cs"
"StatusEffect","UnmovingCenterStatusEffect","Unmoving Center","Beneficial",,"ief_unmovecntr","SWLOR.Game.Server\Feature\StatusEffectDefinition\UnmovingCenterStatusEffect.cs"
"StatusEffect","UnstablePressureStatusEffect","Unstable Pressure","Harmful",,"ief_nstblprssr","SWLOR.Game.Server\Feature\StatusEffectDefinition\UnstablePressureStatusEffect.cs"
"StatusEffect","UntouchableInstinct1StatusEffect","Untouchable Instinct","Beneficial","1","ief_untchinst1","SWLOR.Game.Server\Feature\StatusEffectDefinition\UntouchableInstinct1StatusEffect.cs"
"StatusEffect","VigorStanceStatusEffect","Vigor Stance","Beneficial",,"ief_vgrstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\VigorStanceStatusEffect.cs"
"StatusEffect","VitalStrikeStatusEffect","Vital Strike","Harmful",,"ief_vitalstrk","SWLOR.Game.Server\Feature\StatusEffectDefinition\VitalStrikeStatusEffect.cs"
"StatusEffect","VulnerableStatusEffect","Vulnerable","Harmful",,"ief_vuln","SWLOR.Game.Server\Feature\StatusEffectDefinition\VulnerableStatusEffect.cs"
"StatusEffect","WardBondStatusEffect","Ward Bond","Beneficial",,"ief_wrdbnd","SWLOR.Game.Server\Feature\StatusEffectDefinition\WardBondStatusEffect.cs"
"StatusEffect","WardingHowl1StatusEffect","Warding Howl I","Beneficial","1","ief_wardhwl1","SWLOR.Game.Server\Feature\StatusEffectDefinition\WardingHowl1StatusEffect.cs"
"StatusEffect","WardingHowl2StatusEffect","Warding Howl II","Beneficial","2","ief_wardhwl2","SWLOR.Game.Server\Feature\StatusEffectDefinition\WardingHowl2StatusEffect.cs"
"StatusEffect","WardingHowl3StatusEffect","Warding Howl III","Beneficial","3","ief_wardhwl3","SWLOR.Game.Server\Feature\StatusEffectDefinition\WardingHowl3StatusEffect.cs"
"StatusEffect","WatchfulPresence1StatusEffect","Watchful Presence I","Beneficial","1","ief_watchpres1","SWLOR.Game.Server\Feature\StatusEffectDefinition\WatchfulPresence1StatusEffect.cs"
"StatusEffect","WatchfulPresence2StatusEffect","Watchful Presence II","Beneficial","2","ief_watchpres2","SWLOR.Game.Server\Feature\StatusEffectDefinition\WatchfulPresence2StatusEffect.cs"
"StatusEffect","WatchfulPresence3StatusEffect","Watchful Presence III","Beneficial","3","ief_watchpres3","SWLOR.Game.Server\Feature\StatusEffectDefinition\WatchfulPresence3StatusEffect.cs"
"StatusEffect","WeakenedStatusEffect","Weakened","Harmful",,"ief_weak","SWLOR.Game.Server\Feature\StatusEffectDefinition\WeakenedStatusEffect.cs"
"StatusEffect","WeakenResolve1StatusEffect","Weaken Resolve I","Harmful","1","ief_weakenres1","SWLOR.Game.Server\Feature\StatusEffectDefinition\WeakenResolve1StatusEffect.cs"
"StatusEffect","WeakenResolve2StatusEffect","Weaken Resolve II","Harmful","2","ief_weakenres2","SWLOR.Game.Server\Feature\StatusEffectDefinition\WeakenResolve2StatusEffect.cs"
"StatusEffect","WeaponJam1StatusEffect","Weapon Jam","Harmful","1","ief_wpnjam1","SWLOR.Game.Server\Feature\StatusEffectDefinition\WeaponJam1StatusEffect.cs"
"StatusEffect","WhirlingGuardStatusEffect","Whirling Guard","Self",,"ief_whirlgrd","SWLOR.Game.Server\Feature\StatusEffectDefinition\WhirlingGuardStatusEffect.cs"
"StatusEffect","WorldbreakerStatusEffect","Worldbreaker","Harmful",,"ief_wrldbrkr","SWLOR.Game.Server\Feature\StatusEffectDefinition\WorldbreakerStatusEffect.cs"
